	Chromosome	Position	67RT_CM-_vs_67_PBMC.tumour
17_9821805	17	9821805	-0.665817480743223
17_9822030	17	9822030	-0.597913416241419
17_9826128	17	9826128	-0.41025681901769
17_9837782	17	9837782	-0.404021149993195
17_9837790	17	9837790	-0.454920698244605
17_9857511	17	9857511	-0.73803764015049
17_9889451	17	9889451	-1.22531526300867
17_9889457	17	9889457	-1.20631716070631
17_9889555	17	9889555	-1.24108257886699
17_9889611	17	9889611	-0.505706981757923
17_9905109	17	9905109	-0.511171742234734
17_10303278	17	10303278	-0.846448252380098
17_10306526	17	10306526	-0.194013700151568
17_10309647	17	10309647	-0.566058979940203
17_10313193	17	10313193	-0.575970863360742
17_10313202	17	10313202	-0.660035128149217
17_10313220	17	10313220	-0.567186349725545
17_10318832	17	10318832	-0.549611138455566
17_10318850	17	10318850	-0.473156993425707
17_10318913	17	10318913	-0.452877220507929
17_10320233	17	10320233	-0.666267081860731
17_10320380	17	10320380	-0.780329361866929
17_10320397	17	10320397	-0.631465975952446
17_10324058	17	10324058	-0.552394404961247
17_10328100	17	10328100	-0.610109902817535
17_10332138	17	10332138	-0.812038221594267
17_10333148	17	10333148	-0.682061434479216
17_10340400	17	10340400	-0.622560422730554
17_10343882	17	10343882	-0.316080726931856
17_10359999	17	10359999	-0.285639613367719
17_10362397	17	10362397	-0.504323985926605
17_10392626	17	10392626	-0.835121834707308
17_10392835	17	10392835	-0.753144532540698
17_10392859	17	10392859	-0.62526970998854
17_10393169	17	10393169	-0.451448506337799
17_10394341	17	10394341	-0.664607857939041
17_10398875	17	10398875	-0.756004186679939
17_10399648	17	10399648	-0.666267081860731
17_10400439	17	10400439	-0.646614612386895
17_10400944	17	10400944	-0.784730875598532
17_10401384	17	10401384	-0.761706546044122
17_10404366	17	10404366	-0.827762573887283
17_10406295	17	10406295	-1.02260520753393
17_10406714	17	10406714	-0.521137022327529
17_10406744	17	10406744	-0.604181893415699
17_10409155	17	10409155	-0.276120146366154
17_10415319	17	10415319	-0.482730596341307
17_10419016	17	10419016	-0.518679278903675
17_10443464	17	10443464	-0.786567534078149
17_10445037	17	10445037	-0.449817420758871
17_10448982	17	10448982	-0.408810024605056
17_10452329	17	10452329	-0.748262311160952
17_10452446	17	10452446	-0.563173588896628
17_10457537	17	10457537	-0.332460470120712
17_10460225	17	10460225	-0.108625187139087
17_10460243	17	10460243	-0.153075139429334
17_10466388	17	10466388	-0.683192849136469
17_10492521	17	10492521	-0.443854535746032
17_10497900	17	10497900	-0.373153980361055
17_10500677	17	10500677	-0.464639439190786
17_10501176	17	10501176	-0.323893174042154
17_10501336	17	10501336	-0.498284058152605
17_10504858	17	10504858	-0.591648153168967
17_10505006	17	10505006	-0.372753176068746
17_10512509	17	10512509	0.00127825870205421
17_10512523	17	10512523	0.0624308963218742
17_10516573	17	10516573	-0.197408170352113
17_10524607	17	10524607	-0.604181893415699
17_10524954	17	10524954	-0.906318169693686
17_10528852	17	10528852	-0.544557910729281
17_10529208	17	10529208	-0.574305254123333
17_10533312	17	10533312	-0.580712675487811
17_10533344	17	10533344	-0.630287784755165
17_10533518	17	10533518	-0.647962295848642
17_10535147	17	10535147	-0.462095750537308
17_10542968	17	10542968	-0.378464770877996
17_10545452	17	10545452	-0.531450922087804
17_10547499	17	10547499	-0.558155514130003
17_10631864	17	10631864	-0.618694332768317
17_10632701	17	10632701	-0.450581762520267
17_10635411	17	10635411	-0.520104867004742
17_10635441	17	10635441	-0.435248191672386
17_10638046	17	10638046	-1.07507262742806
17_10639154	17	10639154	-0.161660312424151
17_10639448	17	10639448	-1.11129281534081
17_10640146	17	10640146	-0.708944728630163
17_10641099	17	10641099	-0.428709582042761
17_10641144	17	10641144	-0.524875544867581
17_10642996	17	10642996	-0.498015324792251
17_10655059	17	10655059	-1.05645694926071
17_10656089	17	10656089	-0.477171070999406
17_10680770	17	10680770	-0.61759986182882
17_10681038	17	10681038	-0.66498434412095
17_10705201	17	10705201	-0.717025106734047
17_10711125	17	10711125	-0.660035128149217
17_10803885	17	10803885	-0.495404426376417
17_10825264	17	10825264	-0.374632909286968
17_11598540	17	11598540	-0.943282754872519
17_11629470	17	11629470	-0.498571705455101
17_11636702	17	11636702	-0.467390050206821
17_11640371	17	11640371	-0.251229582581888
17_11640372	17	11640372	-0.257936684577871
17_11647167	17	11647167	-0.856892457378527
17_11652941	17	11652941	-0.388230512687691
17_11689611	17	11689611	-0.632290137666312
17_11690426	17	11690426	-0.589645800257819
17_11701161	17	11701161	-0.327259651024862
17_11719385	17	11719385	-0.582032616147944
17_11747681	17	11747681	-0.40438025268102
17_11763518	17	11763518	-0.611826035106597
17_11769192	17	11769192	-0.750637676930124
17_11780872	17	11780872	-0.848301765581039
17_11821927	17	11821927	-0.198807995850306
17_11822469	17	11822469	-1.0573706256946
17_11822854	17	11822854	-0.480329105914319
17_11834721	17	11834721	-0.745504470338566
17_11854038	17	11854038	-1.1702298604684
17_11854426	17	11854426	-0.631465975952446
17_11883634	17	11883634	-0.750943624347427
17_11891789	17	11891789	-0.714482912171593
17_11891841	17	11891841	-1.12871059103013
17_11930048	17	11930048	-0.920744481036767
17_11932014	17	11932014	-0.483537472783418
17_11969450	17	11969450	-0.642113220151954
17_11978062	17	11978062	-0.62415809182062
17_11983342	17	11983342	-0.357472358128786
17_12139845	17	12139845	-0.550992368853927
17_12744401	17	12744401	-0.677737129882676
17_12745978	17	12745978	-0.609051199430412
17_12752621	17	12752621	-0.736656409752129
17_12763203	17	12763203	-0.0601222859620891
17_12915936	17	12915936	-0.764371787963952
17_12949142	17	12949142	-0.615641008790763
17_12984872	17	12984872	-0.936366356596468
17_12994991	17	12994991	-0.295198441792564
17_12996646	17	12996646	-0.543221463166467
17_13000190	17	13000190	-0.636951515036176
17_13011784	17	13011784	-0.653245962486578
17_13016882	17	13016882	-0.447881891317607
17_13600959	17	13600959	-0.568887240091021
17_13601091	17	13601091	-0.695224556611517
17_14076817	17	14076817	-0.544557910729281
17_14076847	17	14076847	-0.494449062431242
17_14076859	17	14076859	-0.589645800257819
17_14102122	17	14102122	-0.744248132052302
17_14191992	17	14191992	-0.441854958099684
17_14192031	17	14192031	-0.613492542212187
17_14206919	17	14206919	-0.637667315120762
17_14209527	17	14209527	-0.169194804792611
17_14345059	17	14345059	-0.603004183112838
17_14345620	17	14345620	-0.455344708546228
17_15230858	17	15230858	-0.560499454598302
17_15231047	17	15231047	-0.725326588400936
17_15233213	17	15233213	-0.727149324007754
17_15233350	17	15233350	-0.836912890233296
17_15239438	17	15239438	-0.860947822075213
17_15253539	17	15253539	-0.542198637855359
17_15314120	17	15314120	-0.747907884174551
17_15319101	17	15319101	-0.61851585871095
17_15437866	17	15437866	-0.595904790729501
17_15438015	17	15438015	-0.800450247319055
17_15589185	17	15589185	-1.12237834220642
17_15593413	17	15593413	-0.190549844847997
17_15593416	17	15593416	-0.175599503382025
17_15593495	17	15593495	-0.387662857736087
17_15628790	17	15628790	-0.441200526225958
17_15628818	17	15628818	-0.541248975698705
17_15628833	17	15628833	-0.609409055079249
17_15628894	17	15628894	-0.598634583485074
17_15636073	17	15636073	-0.582867267626757
17_15651247	17	15651247	-0.735983981382515
17_15706454	17	15706454	-0.171748646839734
17_15709823	17	15709823	-0.560499454598302
17_15716534	17	15716534	-0.419027028645422
17_15738325	17	15738325	-4.42084746426979
17_15969961	17	15969961	-0.312571941154717
17_15974697	17	15974697	-0.366535441588372
17_15975129	17	15975129	-0.430553282026449
17_15999397	17	15999397	-0.159136892216535
17_15999776	17	15999776	-0.603004183112838
17_15999848	17	15999848	-0.145461955319459
17_16000288	17	16000288	-0.31899821031415
17_16001937	17	16001937	-0.373413901997807
17_16004254	17	16004254	-0.641656598834362
17_16027717	17	16027717	-0.549753073134306
17_16028268	17	16028268	-0.72143567281336
17_16028716	17	16028716	-0.783609813267749
17_16057910	17	16057910	-0.240658693146036
17_16080656	17	16080656	-0.80796855728522
17_16098442	17	16098442	-0.467390050206821
17_16153360	17	16153360	-0.351403855875312
17_16158817	17	16158817	-0.707340842927573
17_16186616	17	16186616	-0.54814224807832
17_16186648	17	16186648	-0.644928235759009
17_16313916	17	16313916	0.0787327086509748
17_16316966	17	16316966	-0.788359225124756
17_16382264	17	16382264	-0.679452581976458
17_16382525	17	16382525	-0.493063444096252
17_16417718	17	16417718	-0.314260291307487
17_16417862	17	16417862	-0.218030581270104
17_16422654	17	16422654	-0.603004183112838
17_16422691	17	16422691	-0.478428321659269
17_16428877	17	16428877	-0.458401266979566
17_16429238	17	16429238	-0.724575380343927
17_16432043	17	16432043	-0.604181893415699
17_16443618	17	16443618	-0.111141882135583
17_16444011	17	16444011	-0.20198473991028
17_16446995	17	16446995	-0.503166279532351
17_16446999	17	16446999	-0.541640427346987
17_16483785	17	16483785	-0.435248191672386
17_16483934	17	16483934	-0.40949166649862
17_16553300	17	16553300	-0.597913416241419
17_16569001	17	16569001	-0.78134142437135
17_16569092	17	16569092	-0.369815892989193
17_16624481	17	16624481	-0.701855303843844
17_16924179	17	16924179	-0.244997628870373
17_16925451	17	16925451	-0.797538651899152
17_16925476	17	16925476	-0.722191604211786
17_16933111	17	16933111	-0.405897122803819
17_16940415	17	16940415	-0.368269003772107
17_16948873	17	16948873	-0.812038221594267
17_16948892	17	16948892	-0.766950332065729
17_16952564	17	16952564	-0.278164492805572
17_17138162	17	17138162	-0.388230512687691
17_17158444	17	17158444	-0.580307935678483
17_17158751	17	17158751	-0.834809529252925
17_17164868	17	17164868	-0.703103850041103
17_17164906	17	17164906	-0.471962779996645
17_17165791	17	17165791	-0.212576151177996
17_17166231	17	17166231	-0.466497569484954
17_17166556	17	17166556	-0.573323494955886
17_17166880	17	17166880	-0.729937141379373
17_17167110	17	17167110	-1.00351936640303
17_17167499	17	17167499	-0.176355963265242
17_17167542	17	17167542	0.120847582547196
17_17167611	17	17167611	-0.556941635185114
17_17167647	17	17167647	-0.749977253462015
17_17177261	17	17177261	-0.343561463353963
17_17203013	17	17203013	-0.168182031819542
17_17216447	17	17216447	-0.418556865681871
17_17232817	17	17232817	-0.595079686308447
17_17264850	17	17264850	-0.181006072177126
17_17276167	17	17276167	-0.997070115426787
17_17346883	17	17346883	-0.680213010086847
17_17507193	17	17507193	-0.228877963507096
17_17509507	17	17509507	-0.46448431903141
17_17512579	17	17512579	-0.227075720873111
17_17522370	17	17522370	-0.447881891317607
17_17577006	17	17577006	-0.387456949644552
17_17793441	17	17793441	-0.1625354686784
17_17793992	17	17793992	-0.923069533983011
17_17794775	17	17794775	-0.202451933904288
17_17794940	17	17794940	-0.0919464459924568
17_17797460	17	17797460	-0.0481055798277914
17_17797474	17	17797474	-0.198455042933343
17_17797664	17	17797664	-0.371465630208285
17_17797928	17	17797928	-0.264897186308078
17_17803791	17	17803791	-0.0557073025611294
17_17812003	17	17812003	-1.09553672998778
17_17817077	17	17817077	-0.434968572514443
17_17817105	17	17817105	-0.553119924232705
17_17817566	17	17817566	-0.208339158291525
17_17817729	17	17817729	-0.305078232874384
17_17817851	17	17817851	-0.212576151177996
17_17819189	17	17819189	-0.221293368279105
17_17819705	17	17819705	-0.53075211120425
17_17869345	17	17869345	-0.717520622809977
17_17869402	17	17869402	-0.634500036042079
17_17981233	17	17981233	-0.344679687185341
17_17983872	17	17983872	-0.20060350951192
17_17992776	17	17992776	-0.749672340633893
17_17992891	17	17992891	-0.633803586576037
17_17992956	17	17992956	-0.563819812889914
17_17995108	17	17995108	-0.651264918521485
17_18016100	17	18016100	-0.528790594870964
17_18021133	17	18021133	-0.189028816725146
17_18039120	17	18039120	-0.552651592775617
17_18039681	17	18039681	-0.352300914844609
17_18045161	17	18045161	-0.393755062811769
17_18056894	17	18056894	-0.273401343874039
17_18093832	17	18093832	-0.345161790795805
17_18101531	17	18101531	-0.113546775242696
17_18104586	17	18104586	-0.4212482685621
17_18119050	17	18119050	-1.07507262742806
17_18119284	17	18119284	-0.660035128149217
17_18119658	17	18119658	0.21710812406525
17_18119676	17	18119676	-0.131656155794428
17_18119958	17	18119958	-0.019577514836357
17_18120591	17	18120591	-0.224819746932743
17_18120699	17	18120699	-0.477171070999406
17_18120952	17	18120952	-0.257550679213458
17_18121115	17	18121115	-0.429915344788158
17_18121218	17	18121218	-0.660035128149217
17_18121590	17	18121590	-0.631465975952446
17_18121823	17	18121823	-0.235537299621307
17_18121912	17	18121912	-0.6827552046493
17_18122001	17	18122001	-0.445910322796369
17_18123301	17	18123301	-0.48535659673627
17_18127112	17	18127112	-0.272518691634278
17_18138193	17	18138193	-0.653934928612799
17_18143423	17	18143423	-0.235537299621307
17_18145934	17	18145934	-0.114600991614698
17_18150907	17	18150907	-0.4212482685621
17_18151388	17	18151388	-1.09676769852738
17_18155154	17	18155154	-0.889060641818112
17_18155207	17	18155207	-0.933896564467367
17_18157774	17	18157774	-0.505217019097113
17_18157828	17	18157828	-0.73803764015049
17_18161416	17	18161416	-0.534504246065358
17_18161436	17	18161436	-0.552394404961247
17_18162575	17	18162575	-0.660035128149217
17_18163251	17	18163251	-0.449468142209559
17_18163739	17	18163739	-0.615641008790763
17_18163759	17	18163759	-0.63255439172711
17_18171737	17	18171737	-0.294639004685745
17_18172182	17	18172182	-0.307733384218336
17_18173850	17	18173850	-0.542198637855359
17_18173861	17	18173861	-0.660035128149217
17_18238063	17	18238063	-0.215553850977891
17_18242798	17	18242798	-0.386274315722365
17_18245100	17	18245100	-0.440722099744741
17_18245171	17	18245171	-0.153075139429334
17_18245186	17	18245186	-0.155242976112044
17_18245241	17	18245241	-0.490110126706904
17_18245651	17	18245651	-0.660035128149217
17_18247223	17	18247223	-0.842899185299027
17_18249353	17	18249353	-0.407647966514932
17_18261161	17	18261161	-0.508032034704167
17_18262822	17	18262822	-0.422995930848368
17_18263436	17	18263436	-0.712502548043352
17_18264181	17	18264181	-0.568612100385622
17_18277944	17	18277944	-0.355180546620796
17_18278067	17	18278067	-0.773691909944784
17_18278278	17	18278278	-0.210424480322947
17_18305179	17	18305179	-0.56512348112375
17_18314644	17	18314644	-0.440069444207309
17_18316521	17	18316521	-0.147222413183896
17_18316954	17	18316954	-0.155242976112044
17_18316995	17	18316995	-0.0615260955901127
17_18317407	17	18317407	-0.273852491542558
17_18317432	17	18317432	-0.267717705370457
17_18317456	17	18317456	-0.382501152620308
17_18317936	17	18317936	-0.178166120392164
17_18381623	17	18381623	-0.419518158876851
17_18638380	17	18638380	0.0484419090572935
17_18638386	17	18638386	0.0709423961773917
17_18641651	17	18641651	-0.051225885473693
17_18662037	17	18662037	-0.675465168718823
17_18662110	17	18662110	-0.409862873252472
17_18662585	17	18662585	-0.52175575332337
17_18662742	17	18662742	-0.442529062172795
17_18727544	17	18727544	-0.307733384218336
17_18727682	17	18727682	-0.603766908502471
17_18727721	17	18727721	-0.76809487400667
17_18731228	17	18731228	-0.184697118602559
17_18756154	17	18756154	-0.484463563565762
17_18778862	17	18778862	-0.808557652859305
17_18790964	17	18790964	0.287497451956648
17_18798932	17	18798932	-0.615641008790763
17_18865897	17	18865897	-0.400313456356259
17_18872587	17	18872587	-0.442804411928548
17_18882570	17	18882570	0.152733290094752
17_18952173	17	18952173	-0.309537881065084
17_18969367	17	18969367	-0.671716933196852
17_18976955	17	18976955	-0.201605033356992
17_18977726	17	18977726	-0.240658693146036
17_18977778	17	18977778	-0.307246069557094
17_18977959	17	18977959	-0.165270436399639
17_18978156	17	18978156	-0.341147487581906
17_18978370	17	18978370	-0.730738119492419
17_18988318	17	18988318	-0.784482499073706
17_19003785	17	19003785	-0.269575651591039
17_19019430	17	19019430	-0.411121830560076
17_19019714	17	19019714	-0.442281601616289
17_19020351	17	19020351	-0.408198928920287
17_19020368	17	19020368	-0.527584832125567
17_19334105	17	19334105	-0.462095750537308
17_19341269	17	19341269	-0.407647966514932
17_19343554	17	19343554	-0.456501734064085
17_19343584	17	19343584	-0.466497569484954
17_19362639	17	19362639	-0.584933672908498
17_19381337	17	19381337	-0.64976679269539
17_19381422	17	19381422	-0.549003815760473
17_19381544	17	19381544	-0.667648312259092
17_19381954	17	19381954	-0.583536990675174
17_19412551	17	19412551	-0.432007172143336
17_19413600	17	19413600	-0.901043227653012
17_19415147	17	19415147	-0.10544627647158
17_19415571	17	19415571	-0.854473487914664
17_19415898	17	19415898	-0.302878544950873
17_19534020	17	19534020	-0.61759986182882
17_19534026	17	19534026	-0.610566451884917
17_19548042	17	19548042	-0.666267081860731
17_19548051	17	19548051	-0.683881870103585
17_19560030	17	19560030	-0.275371277913892
17_19571562	17	19571562	-0.400648499330567
17_19577330	17	19577330	-0.592471844336582
17_19652626	17	19652626	-0.514772180941174
17_19661321	17	19661321	-0.145461955319459
17_19675560	17	19675560	-0.599987744479278
17_19675608	17	19675608	-0.301500561999665
17_19678815	17	19678815	-0.236536050122177
17_19704119	17	19704119	-0.526179381414426
17_19712704	17	19712704	-0.26195076215157
17_19740345	17	19740345	-0.954778393710349
17_19740359	17	19740359	-0.758598962632806
17_19742099	17	19742099	-0.589645800257819
17_19742692	17	19742692	-0.909062675989131
17_19743328	17	19743328	-0.306398173534516
17_19745003	17	19745003	-0.949541745344202
17_19745036	17	19745036	-0.612100651085515
17_19826182	17	19826182	-0.510009684144609
17_19838564	17	19838564	-0.320185125264592
17_19848298	17	19848298	0.509889873293096
17_19909228	17	19909228	-0.605587344126841
17_19924514	17	19924514	-0.325050880436408
17_19939778	17	19939778	-0.311139985661585
