	Chromosome	Position	67B_T1_vs_67_PBMC.tumour
18_23535496	18	23535496	-1.73121382226642
18_23539813	18	23539813	-1.73424788235605
18_23539875	18	23539875	-1.43702479034643
18_23544371	18	23544371	-1.46181477852
18_23544981	18	23544981	-0.905933341662798
18_23554779	18	23554779	-1.59277545640317
18_23556603	18	23556603	-1.37336615312411
18_23560447	18	23560447	-1.07889605374349
18_23560468	18	23560468	-1.03731694999209
18_23568899	18	23568899	-1.53487211374457
18_23573566	18	23573566	-2.22457350893913
18_23601272	18	23601272	-1.38632457893574
18_23612189	18	23612189	-1.67880889593062
18_23629931	18	23629931	-1.5956238187122
18_23649079	18	23649079	-1.26187720801125
18_23689740	18	23689740	-1.63984167334611
18_23689762	18	23689762	-1.51379326526109
18_23822321	18	23822321	-0.950916189504961
18_23837062	18	23837062	-1.61697216683381
18_23838858	18	23838858	-1.76189063742518
18_23847642	18	23847642	-1.68492016999248
18_23857867	18	23857867	-1.19906801998871
18_23857967	18	23857967	-1.19635363529167
18_23861753	18	23861753	-1.64842851389504
18_23873074	18	23873074	-1.81818670085594
18_23899375	18	23899375	-0.840356209830449
18_23921512	18	23921512	-1.14990602911312
18_23932160	18	23932160	-1.24882105518581
18_23932212	18	23932212	-1.15571165079433
18_23933804	18	23933804	-0.937891959247702
18_23946174	18	23946174	-1.49674856862939
18_24019923	18	24019923	-1.23402405325773
18_24066074	18	24066074	-1.3620316656338
18_24066125	18	24066125	-1.3584455463603
18_24114577	18	24114577	-1.44346848603935
18_24156157	18	24156157	-1.67880889593062
18_24159542	18	24159542	-1.64842851389504
18_24159761	18	24159761	-1.77391209992956
18_24171422	18	24171422	-1.54300415959026
18_24312011	18	24312011	-1.18742051052166
18_24430352	18	24430352	-1.21565419125061
18_24451408	18	24451408	-1.68375811190236
18_24464436	18	24464436	-1.48384108485
18_24477240	18	24477240	-1.27578810278608
18_25224071	18	25224071	-1.42146044132516
18_25224792	18	25224792	-1.34397828822615
18_25225254	18	25225254	-1.46112465889867
18_25226662	18	25226662	-1.83378355590696
18_25227678	18	25227678	-1.30540458355217
18_25322117	18	25322117	-1.48231118540559
18_25322123	18	25322123	-1.50868818194092
18_26032520	18	26032520	-1.29511470745974
18_26039380	18	26039380	-1.32974105056937
18_26080332	18	26080332	-1.59395654123449
18_26226979	18	26226979	-1.61339348748166
18_26227063	18	26227063	-0.951140506545122
18_26285887	18	26285887	-1.45235444927094
18_26286034	18	26286034	-1.81175724957696
18_26292271	18	26292271	-1.5196749654789
18_26293499	18	26293499	-1.75783470267366
18_26315388	18	26315388	-1.35315771500054
18_26321195	18	26321195	-1.09681796174076
18_26388126	18	26388126	-1.47121347652225
18_26455824	18	26455824	-1.36911528890352
18_26501125	18	26501125	-1.22025190298904
18_26548220	18	26548220	-1.68492016999248
18_26548290	18	26548290	-1.28198791912101
18_26860794	18	26860794	-1.15571165079433
18_26861251	18	26861251	-1.64113847796457
18_26917226	18	26917226	-1.33628389643615
18_27952340	18	27952340	-1.82171072360639
18_27963423	18	27963423	-1.91508365800881
18_27985118	18	27985118	-1.61720846116583
18_28132643	18	28132643	-1.47662697270862
18_30994184	18	30994184	-1.3826768019206
18_31001635	18	31001635	-1.45429017348579
18_31006998	18	31006998	-1.44812986340921
18_31008049	18	31008049	-1.49674856862939
18_31008289	18	31008289	-1.64309999429785
18_31018771	18	31018771	-2.41874605662812
18_31025795	18	31025795	-1.23611000343625
18_31025852	18	31025852	-1.44736673456789
18_31031022	18	31031022	-1.19367950099335
18_31031095	18	31031095	-1.40751880120486
18_31031134	18	31031134	-1.43168511233562
18_31066778	18	31066778	-1.51891021855355
18_31067251	18	31067251	-0.66385855446465
18_31068105	18	31068105	-1.03064088513627
18_31069076	18	31069076	-1.40082414863086
18_31074784	18	31074784	-1.99424822810021
18_31074852	18	31074852	-1.91761514671043
18_31092104	18	31092104	-2.19223752681944
18_31093602	18	31093602	-1.61339348748166
18_31132569	18	31132569	-0.9008977517655
18_31140109	18	31140109	-1.73424788235605
18_31142076	18	31142076	-1.26099576913191
18_31142140	18	31142140	-0.936033614154913
18_31142170	18	31142170	-0.801362078214586
18_31154786	18	31154786	-1.45740767699722
18_31154802	18	31154802	-1.43204287924158
18_31318331	18	31318331	-1.26236758702375
18_31333636	18	31333636	-1.06205254358008
18_31339816	18	31339816	-0.916245716098936
18_31339831	18	31339831	-1.18742051052166
18_31339948	18	31339948	-1.19437327116343
18_31339950	18	31339950	-1.22025190298904
18_31343943	18	31343943	-1.35244368625996
18_31354411	18	31354411	-1.76622027209433
18_31354412	18	31354412	-1.75630480322925
18_31355244	18	31355244	-1.72881399630542
18_31376860	18	31376860	-1.19133556052505
18_31376941	18	31376941	-1.4786885970844
18_31388386	18	31388386	-1.46563244425896
18_31388408	18	31388408	-1.68420719985645
18_31392190	18	31392190	-1.21166805676834
18_31403602	18	31403602	-1.60112279911669
18_31406084	18	31406084	-0.740674151515481
18_31406172	18	31406172	-1.21565419125061
18_31406370	18	31406370	-1.54838133704471
18_31411386	18	31411386	-1.47623155128888
18_31411401	18	31411401	-1.30193239164537
18_31412859	18	31412859	-1.6043017097842
18_31412863	18	31412863	-1.54005235285025
18_31413220	18	31413220	-1.89415617388644
18_31413373	18	31413373	-2.01435580154878
18_31413495	18	31413495	-1.63584417829505
18_31458573	18	31458573	-1.97464609174681
18_31459983	18	31459983	-1.26476259905483
18_31460006	18	31460006	-1.27051612628513
18_31465336	18	31465336	-1.18323271355823
18_31469175	18	31469175	-0.66385855446465
18_31474227	18	31474227	-1.52712221767291
18_31474322	18	31474322	-1.4414661331282
18_31475742	18	31475742	-1.51441116592336
18_31524735	18	31524735	-1.55814911329354
18_31531023	18	31531023	-1.72881399630542
18_31531146	18	31531146	-1.54838133704471
18_31538974	18	31538974	-1.74524688130531
18_31542729	18	31542729	-1.53085642294966
18_31545754	18	31545754	-1.70133325988331
18_31545891	18	31545891	-1.71092680812143
18_31546089	18	31546089	-1.97230341998839
18_31546468	18	31546468	-1.4053255408658
18_31546561	18	31546561	-1.00868705146209
18_31546629	18	31546629	-1.46421008878449
18_31546681	18	31546681	-1.68178046246191
18_31546707	18	31546707	-1.67668259482223
18_31598591	18	31598591	-1.41874605662812
18_31660358	18	31660358	-1.68770529641902
18_31684333	18	31684333	-1.30653655304209
18_31839375	18	31839375	-1.65254324123682
18_31852465	18	31852465	-1.29462474479893
18_31852661	18	31852661	-1.23305373932749
18_31864675	18	31864675	-1.5201230770032
18_31870938	18	31870938	-1.86448035312988
18_31870997	18	31870997	-1.65178572216408
18_31874681	18	31874681	-1.85027167869553
18_31907604	18	31907604	-1.74707192271363
18_31908841	18	31908841	-1.82450574231895
18_31917600	18	31917600	-1.36700248153412
18_31931492	18	31931492	-1.42215265807137
18_32018995	18	32018995	-1.92920312098565
18_32042247	18	32042247	-1.27796740084532
18_32045673	18	32045673	-1.46294586053865
18_32202990	18	32202990	-1.19110555732952
18_32210557	18	32210557	-1.47559191703283
18_32215113	18	32215113	-1.59074062526064
18_32215138	18	32215138	-1.53059202360119
18_32215197	18	32215197	-1.33901886415739
18_32217958	18	32217958	-1.83378355590696
18_32268736	18	32268736	-1.64113847796457
18_32288123	18	32288123	-1.55548239341986
18_32770058	18	32770058	-1.46032516037952
18_32770441	18	32770441	-1.10297018872235
18_33223181	18	33223181	-1.56002274348011
18_33224794	18	33224794	-2.32974105056937
18_33267216	18	33267216	-1.44319910035266
18_33323629	18	33323629	-1.35118277281548
18_33370050	18	33370050	-1.71945088042797
18_33739915	18	33739915	-1.87958724552009
18_33739941	18	33739941	-2.08339744597844
18_33740265	18	33740265	-1.57074915007317
18_33743403	18	33743403	-2.30970329733283
18_33744087	18	33744087	-0.759782974463186
18_33744088	18	33744088	-0.894156173886444
18_33744438	18	33744438	-1.56248153408957
18_33744970	18	33744970	-1.76072009371724
18_33745839	18	33745839	-1.14694144116659
18_33746451	18	33746451	-1.4949816424552
18_33883407	18	33883407	-1.17287220195251
18_33958299	18	33958299	-1.3965746756295
18_34093490	18	34093490	-1.44812986340921
18_34104086	18	34104086	-1.61805486485153
18_34794119	18	34794119	-1.50905682766693
18_34820914	18	34820914	-1.73424788235605
18_34890327	18	34890327	-1.38398063846744
18_35102104	18	35102104	-0.936230824877781
18_35132061	18	35132061	-0.905933341662798
18_35242821	18	35242821	-1.275293266547
18_35243355	18	35243355	-1.33628389643615
18_35246124	18	35246124	-1.33061514634945
18_35246271	18	35246271	-1.49089584238395
18_35254222	18	35254222	-1.26120477964164
18_35264233	18	35264233	-1.57074915007317
18_35339970	18	35339970	-1.46563244425896
18_35340549	18	35340549	-1.23270138982253
18_35454968	18	35454968	-1.43644805836158
18_35468653	18	35468653	-1.3831221468974
18_35468678	18	35468678	-1.30771474423938
18_35497573	18	35497573	-1.32854824765654
18_35654720	18	35654720	-1.24882105518581
18_35654799	18	35654799	-1.60871700027219
18_35677684	18	35677684	-1.42113660405311
18_35691062	18	35691062	-1.77391209992956
18_35977503	18	35977503	-1.35900397293623
18_36031004	18	36031004	-1.66385855446465
18_36111131	18	36111131	-1.71830633848703
18_36114157	18	36114157	-1.90332448916004
18_36126651	18	36126651	-1.70567873015928
18_36130014	18	36130014	-1.78724096996993
18_36136313	18	36136313	-0.714484627534618
18_36138363	18	36138363	-1.58272179173925
18_36139422	18	36139422	-1.45527193265323
18_36139471	18	36139471	-1.52274377716234
18_36146372	18	36146372	-1.30193239164537
18_36159822	18	36159822	-1.99775929101809
18_36164502	18	36164502	-0.917615146710434
18_36167151	18	36167151	-1.67583119613073
18_36174556	18	36174556	-1.66777360446803
18_36187554	18	36187554	-1.88353659110406
18_36187605	18	36187605	-1.83378355590696
18_36199692	18	36199692	-1.68939364657179
18_36199858	18	36199858	-1.59121325263288
18_36199892	18	36199892	-1.31699255782739
18_36205120	18	36205120	-1.37435193726967
18_36205222	18	36205222	-0.870309431932077
18_36213463	18	36213463	-1.76072009371724
18_36215645	18	36215645	-1.39321096452098
18_36215696	18	36215696	-1.41874605662812
18_36215769	18	36215769	-1.85027167869553
18_36215779	18	36215779	-1.6750858098879
18_36251226	18	36251226	-1.20182357564864
18_36268618	18	36268618	-1.67766435398968
18_36576534	18	36576534	-1.41279679029693
18_36625588	18	36625588	-1.22006206220438
18_36649367	18	36649367	-1.46724457431931
18_36652834	18	36652834	-1.66804635142808
18_36652903	18	36652903	-1.55260180336291
18_36693311	18	36693311	-1.60496486541108
18_36693316	18	36693316	-1.45614602843331
18_36709118	18	36709118	-1.35118277281548
18_36718205	18	36718205	-1.70401568093663
18_36718443	18	36718443	-1.66385855446465
18_36730705	18	36730705	-1.59196563598286
18_36747019	18	36747019	-1.24882105518581
18_36760688	18	36760688	-1.15902438483516
18_36796867	18	36796867	-1.35315771500054
18_36798482	18	36798482	-1.78487395542602
18_37067036	18	37067036	-1.27190466829885
18_37067213	18	37067213	-2.06280906957586
18_37067359	18	37067359	-1.84972509977598
18_37067460	18	37067460	-1.33223706337344
18_37160239	18	37160239	-1.35315771500054
18_37160327	18	37160327	-1.58904996681611
18_37222082	18	37222082	-1.60133746990659
18_37222149	18	37222149	-1.42128825119057
18_37264705	18	37264705	-1.7742825441583
18_37270855	18	37270855	-2.05027537580373
18_37270883	18	37270883	-2.06985091414049
18_37348676	18	37348676	-1.16635889499383
18_37519389	18	37519389	-1.43523417941669
18_37519525	18	37519525	-2.01066131799104
18_41990476	18	41990476	-1.67766435398968
18_42037727	18	42037727	-1.27266779714017
18_42037739	18	42037739	-1.28386800228501
18_42043805	18	42043805	-1.43644805836158
18_42058046	18	42058046	-1.03309236413037
18_42067450	18	42067450	-1.39177900902785
18_42743532	18	42743532	-1.66385855446465
18_44701507	18	44701507	-1.86695041984216
18_44703061	18	44703061	-1.4239077617439
18_44876688	18	44876688	-1.78487395542602
18_44949915	18	44949915	-1.8862509758011
18_44950097	18	44950097	-1.64875166207444
18_44950377	18	44950377	-1.24882105518581
18_44950510	18	44950510	-1.0935428297079
18_44950588	18	44950588	-1.27435614729294
18_44951219	18	44951219	-1.52892897437854
18_44952577	18	44952577	-1.96667782640431
18_44952916	18	44952916	-1.55624958037805
18_45038613	18	45038613	-1.33942360396671
18_45038615	18	45038615	-1.30128847507994
18_45063305	18	45063305	-1.55047675504691
18_45063547	18	45063547	-1.8733119200936
18_45624727	18	45624727	-1.51471511515884
18_45624769	18	45624769	-1.66872430963647
18_45624774	18	45624774	-1.57852650066489
18_45639812	18	45639812	-1.52382810268568
18_45643140	18	45643140	-0.932793561738129
18_45644136	18	45644136	-1.55814911329354
18_45666191	18	45666191	-1.20099253009519
18_45667036	18	45667036	-1.50958528739477
18_45682394	18	45682394	-1.34643185181223
18_45727281	18	45727281	-1.06698273219999
18_45727373	18	45727373	-0.888231339929339
18_45730048	18	45730048	-0.935321582369025
18_45730450	18	45730450	-1.48231118540559
18_45736496	18	45736496	-1.72275224351822
18_45736508	18	45736508	-1.50035982218177
18_45736567	18	45736567	-1.64737043167608
18_45736573	18	45736573	-1.6427352628989
18_45739554	18	45739554	-1.62468795718397
18_45739587	18	45739587	-1.42715829644432
18_45825760	18	45825760	-1.95407778962467
18_45825764	18	45825764	-1.92689296029844
18_45837528	18	45837528	-1.64737043167608
18_45838992	18	45838992	-1.36129578444422
18_45839038	18	45839038	-1.22536208236182
18_45842184	18	45842184	-1.57074915007317
18_45853264	18	45853264	-1.19223752681944
18_45857927	18	45857927	-1.76127105612259
18_45870626	18	45870626	-1.21967470952629
18_45880126	18	45880126	-1.4898291546896
18_45880158	18	45880158	-1.67412688991848
18_45901110	18	45901110	-1.87442554040431
18_45910637	18	45910637	-1.36429827260574
18_45910687	18	45910687	-1.36227910496909
18_45916098	18	45916098	-1.109844642037
18_45917745	18	45917745	-1.06900001760099
18_45954622	18	45954622	-1.47532958499449
18_45954662	18	45954662	-2.06280906957586
18_45954858	18	45954858	-1.6427352628989
18_45955298	18	45955298	-1.61805486485153
18_45985433	18	45985433	-1.63786334593171
18_45988749	18	45988749	-1.65254324123682
18_45988751	18	45988751	-1.66777360446803
18_45993623	18	45993623	-1.45740767699722
18_45997821	18	45997821	-1.21319714545509
18_46084306	18	46084306	-1.57074915007317
18_46084386	18	46084386	-1.55548239341986
18_46084481	18	46084481	-1.86620503359934
18_46098069	18	46098069	-1.09012330916675
18_46105276	18	46105276	-1.50516080844559
18_46105284	18	46105284	-1.37012735140794
18_46216020	18	46216020	-1.11011478435421
18_46216249	18	46216249	-1.30326883920818
18_46435352	18	46435352	-1.47121347652225
18_46477348	18	46477348	-1.58904996681611
18_46483635	18	46483635	-1.46724457431931
18_46485102	18	46485102	-1.39768444110029
18_46486936	18	46486936	-1.22744740439324
18_46486940	18	46486940	-1.22864317324818
18_46507526	18	46507526	-0.959314437990822
18_46521199	18	46521199	-1.87685227779885
18_46524474	18	46524474	-1.72881399630542
18_46525195	18	46525195	-1.86100502464199
18_46533320	18	46533320	-2.61139113457051
18_46555180	18	46555180	-1.23111905345235
18_46560273	18	46560273	-1.4239077617439
18_46566387	18	46566387	-1.66835994669959
18_46569606	18	46569606	-1.37314919018801
18_46569632	18	46569632	-1.4882869898812
18_46577698	18	46577698	-1.7127681549456
18_46577732	18	46577732	-1.66385855446465
18_46577801	18	46577801	-1.66732240976822
18_46579697	18	46579697	-1.42873014520074
18_46593718	18	46593718	-1.3192103830772
18_46601385	18	46601385	-1.40409928066372
18_46610939	18	46610939	-1.34397828822615
18_46686213	18	46686213	-1.33845826767048
18_46688859	18	46688859	-1.94625828516538
18_46688909	18	46688909	-1.92019830772444
18_47033667	18	47033667	-1.66385855446465
18_47033752	18	47033752	-1.34990718030012
18_47033768	18	47033768	-1.28386800228501
18_47033831	18	47033831	-1.26142109196544
18_47033966	18	47033966	-1.48760791477292
18_47034504	18	47034504	-1.44319910035266
18_47034698	18	47034698	-1.69242770666142
18_47034729	18	47034729	-1.39359257939978
18_47035004	18	47035004	-1.51891021855355
18_47052930	18	47052930	-1.45045491635546
18_47058287	18	47058287	-1.13249693721857
18_47059584	18	47059584	-1.66872430963647
18_47084347	18	47084347	-1.75783470267366
18_47100259	18	47100259	-1.12852682146809
18_47134552	18	47134552	-1.26236758702375
18_47134553	18	47134553	-1.38899871323407
18_47157482	18	47157482	-1.5141656217068
18_47230536	18	47230536	-1.61655283968629
18_47247543	18	47247543	-1.37714515216135
18_47247558	18	47247558	-1.32207003721645
18_47848644	18	47848644	-1.99028804158695
18_48039905	18	48039905	-1.22610097868572
18_48039980	18	48039980	-1.04023443337439
18_48040382	18	48040382	-1.99605498480584
18_48040679	18	48040679	-1.48148181197608
18_48252638	18	48252638	-1.14412367651911
18_48252701	18	48252701	-1.19729075454572
18_48662960	18	48662960	-1.9212463971573
18_48758216	18	48758216	-1.47121347652225
