	Chromosome	Position	63RT3_CM-_vs_63RT3_PBMC.tumour
19_1082845	19	1082845	-1.18736612437047
19_1082881	19	1082881	-1.22133449127993
19_1082950	19	1082950	-0.707175945566372
19_1085966	19	1085966	-1.29213844628753
19_1085967	19	1085967	-1.37887576826641
19_1104048	19	1104048	-1.05885138384779
19_1104079	19	1104079	-0.990109908837871
19_1104902	19	1104902	-0.75780201863634
19_1106586	19	1106586	-0.656549872496405
19_1106616	19	1106616	-0.903573158369876
19_1109323	19	1109323	-0.767296938003943
19_1110830	19	1110830	-0.95062998243065
19_1111065	19	1111065	-0.829041490948856
19_1112944	19	1112944	-0.493469252096147
19_1113667	19	1113667	-1.27749167032313
19_1114382	19	1114382	-0.449575425783207
19_1114406	19	1114406	-0.659479203535076
19_1119020	19	1119020	-1.43858201439068
19_1119107	19	1119107	-1.24215859721085
19_1119964	19	1119964	-0.557599589515862
19_1122148	19	1122148	-1.24215859721085
19_1127616	19	1127616	-0.671770609435174
19_1173825	19	1173825	-0.908809806736023
19_1174613	19	1174613	-0.869862120778553
19_1220322	19	1220322	-0.697621638853123
19_1220322.1	19	1220322	-0.697621638853123
19_1220322.2	19	1220322	-0.697621638853123
19_1220322.3	19	1220322	-0.697621638853123
19_1220322.4	19	1220322	-0.697621638853123
19_1220322.5	19	1220322	-0.697621638853123
19_1223678	19	1223678	-1.0951544326208
19_1227818	19	1227818	-0.748121495565288
19_1228070	19	1228070	-0.866374540415627
19_1233572	19	1233572	-1.02119884236839
19_1235072	19	1235072	-0.732876455897723
19_1238323	19	1238323	-0.59253337962525
19_1253968	19	1253968	-0.72793450573317
19_1255139	19	1255139	-1.22724891554351
19_1255254	19	1255254	-0.830032693351906
19_1255564	19	1255564	-0.406006410845808
19_1255693	19	1255693	-0.436528355622703
19_1256999	19	1256999	-1.19965753027056
19_1271270	19	1271270	-0.910459543955116
19_1271275	19	1271275	-0.835240984354667
19_1271530	19	1271530	-1.19965753027056
19_1272041	19	1272041	-0.822653162986309
19_1272341	19	1272341	-1.22912864876173
19_1272347	19	1272347	-1.07640975523209
19_1277264	19	1277264	-0.281870110833702
19_1277276	19	1277276	-0.237690662265152
19_1278862	19	1278862	-0.72793450573317
19_1286213	19	1286213	-0.901553990733224
19_1357083	19	1357083	-0.761170835207102
19_1360150	19	1360150	-0.742482814302325
19_1360576	19	1360576	-0.641766055920084
19_1360645	19	1360645	-0.711976931830194
19_1360693	19	1360693	-0.574473408080259
19_1360890	19	1360890	-0.620240308795092
19_1367213	19	1367213	-0.982035786796956
19_1369579	19	1369579	-1.0035689483466
19_1369580	19	1369580	-1.04107668211981
19_1370676	19	1370676	-0.752690604818741
19_1370743	19	1370743	-1.01298437509046
19_1388539	19	1388539	-1.12686980727644
19_1389064	19	1389064	-0.572016362284737
19_1389065	19	1389065	-0.559618757152514
19_1389169	19	1389169	-0.86118139192257
19_1389204	19	1389204	-0.901553990733224
19_1389382	19	1389382	-1.80403748481896
19_1389428	19	1389428	-1.37536811995235
19_1389518	19	1389518	-0.868167822238677
19_1393266	19	1393266	-0.818537054514076
19_1393345	19	1393345	-0.72793450573317
19_1397444	19	1397444	-0.514530867623977
19_1409734	19	1409734	-0.574473408080259
19_1430262	19	1430262	-0.275343203744551
19_1430304	19	1430304	-0.321885789681581
19_1440375	19	1440375	-0.850958532206454
19_1450086	19	1450086	-1.29456518368207
19_1450262	19	1450262	-0.551056743649091
19_1456115	19	1456115	-0.438582014390678
19_1456369	19	1456369	-0.716839042917092
19_1457007	19	1457007	-0.731628989290912
19_1466955	19	1466955	-0.900422021243304
19_1467562	19	1467562	-0.531018990412546
19_1467685	19	1467685	-0.763558415463891
19_1467771	19	1467771	-0.759643365460508
19_1467774	19	1467774	-0.771503520670569
19_1467804	19	1467804	-0.862454171044283
19_1468329	19	1468329	-0.740806723447652
19_1468443	19	1468443	-0.766069634619941
19_1468458	19	1468458	-0.872984838536453
19_1468697	19	1468697	-0.672072144610456
19_1468966	19	1468966	-0.476056719809341
19_1469034	19	1469034	-0.414995194073062
19_1469820	19	1469820	-1.01883570499991
19_1474874	19	1474874	-0.838802902979638
19_1474965	19	1474965	-1.30396388168432
19_1478672	19	1478672	-0.726034972817688
19_1478787	19	1478787	-0.763558415463891
19_1482106	19	1482106	-0.57593141228812
19_1482415	19	1482415	-0.434803675153242
19_1487158	19	1487158	-1.29993681684794
19_1487199	19	1487199	-1.08484659238073
19_1488012	19	1488012	-0.767296938003943
19_1488229	19	1488229	-0.796301836039356
19_1489818	19	1489818	-1.05789246387836
19_1489823	19	1489823	-1.14187197061568
19_1490780	19	1490780	-0.63738761540951
19_1495527	19	1495527	-0.611038848477323
19_1496385	19	1496385	-1.35583312160492
19_1496624	19	1496624	-1.23122406676392
19_1496631	19	1496631	-1.18980413938394
19_1496624.1	19	1496624	-1.23122406676392
19_1496631.1	19	1496631	-1.18980413938394
19_1496631.2	19	1496631	-1.18980413938394
19_1506136	19	1506136	-0.568302124064957
19_1507403	19	1507403	-0.587462390077828
19_1528366	19	1528366	-0.736923288960424
19_1533738	19	1533738	-0.952651980015862
19_1533973	19	1533973	-0.998610011332472
19_1535085	19	1535085	-1.11543491221415
19_1535148	19	1535148	-1.39905365020404
19_1535180	19	1535180	-1.04740485719668
19_1535197	19	1535197	-0.437715270573146
19_1535206	19	1535206	-0.960595262523445
19_1555623	19	1555623	-0.420554719414963
19_1555965	19	1555965	-0.384134230368302
19_1555994	19	1555994	-0.66246429675998
19_1556454	19	1556454	-0.992304122250783
19_1556784	19	1556784	-0.787549362030393
19_1567631	19	1567631	-0.378553198105002
19_1567696	19	1567696	-1.03390502671756
19_1581226	19	1581226	-1.36643222863484
19_1615708	19	1615708	-0.755538967127771
19_1615733	19	1615733	-0.815397346983509
19_1615797	19	1615797	-0.61922824629067
19_1619309	19	1619309	-0.580494130002335
19_1619340	19	1619340	-0.66960026411681
19_1619349	19	1619349	-0.599862921423739
19_1619793	19	1619793	-0.643264181746179
19_1621866	19	1621866	-0.680540819062906
19_1622117	19	1622117	-0.666533961069027
19_1627370	19	1627370	-0.942168403682454
19_1627410	19	1627410	-1.08157146034787
19_1754097	19	1754097	-0.658920776959152
19_1754362	19	1754362	-0.906109394078831
19_1783194	19	1783194	-0.916392978155087
19_1783215	19	1783215	-1.10289996978838
19_1783262	19	1783262	-1.2894643119892
19_1784891	19	1784891	-0.444141539732579
19_1784945	19	1784945	-0.620240308795092
19_1785184	19	1785184	-0.82573255591828
19_1796167	19	1796167	-0.92956836690282
19_1799846	19	1799846	-1.40349955523523
19_1800068	19	1800068	-0.944215142867222
19_1800317	19	1800317	-1.06283489776628
19_1811548	19	1811548	-0.92956836690282
19_1811604	19	1811604	-0.769103694709574
19_1815881	19	1815881	-0.92956836690282
19_1815885	19	1815885	-0.877100947008685
19_1816135	19	1816135	-0.514530867623977
19_1816177	19	1816177	-0.55892498698243
19_1818734	19	1818734	-0.852947085299908
19_1819126	19	1819126	-0.383286334345724
19_1821769	19	1821769	-0.630008085043912
19_1823761	19	1823761	-0.528606052835699
19_1827566	19	1827566	-1.12887717512623
19_1828149	19	1828149	-0.4600830836016
19_1828402	19	1828402	-0.748996121260999
19_1828555	19	1828555	-0.292138446287529
19_1828621	19	1828621	-0.219074984097805
19_1848309	19	1848309	-0.786610413060777
19_1854558	19	1854558	-0.87998633805226
19_1863145	19	1863145	-0.674995539817223
19_1878900	19	1878900	-0.525671425229177
19_1880951	19	1880951	-0.569392802658495
19_1912164	19	1912164	-1.05509924898668
19_1912252	19	1912252	-1.43480367515324
19_1912410	19	1912410	-1.0614800424084
19_1912878	19	1912878	-1.27749167032313
19_1912935	19	1912935	-1.42599419302232
19_1912987	19	1912987	-1.51453086762398
19_1918191	19	1918191	-1.22655010465995
19_1918194	19	1918194	-1.16903430159821
19_1923151	19	1923151	-0.886499645010934
19_1923156	19	1923156	-0.844679469316308
19_1923177	19	1923177	-0.833353051643517
19_1924169	19	1924169	-0.92956836690282
19_1924190	19	1924190	-1.03319099797698
19_1969883	19	1969883	-0.961989844595198
19_1979387	19	1979387	-1.09949336834513
19_1979396	19	1979396	-0.990968911566964
19_1979908	19	1979908	-0.910952688735473
19_1986521	19	1986521	-0.499884091659575
19_1987208	19	1987208	-0.50426253217015
19_1987563	19	1987563	-0.289464311989203
19_1997364	19	1997364	-0.825231707088085
19_2046282	19	2046282	-0.911421020192561
19_2050824	19	2050824	-0.996682562761357
19_2076975	19	2076975	-0.976874081681177
19_2078229	19	2078229	-1.09949336834513
19_2078410	19	2078410	-0.538778413870654
19_2078489	19	2078489	-0.88814843952284
19_2097397	19	2097397	-0.514530867623977
19_2097417	19	2097417	-0.400874085828409
19_2098064	19	2098064	-1.32188578968158
19_2109158	19	2109158	-0.958137519099591
19_2110747	19	2110747	-0.881739841812205
19_2113348	19	2113348	-0.868167822238677
19_2115578	19	2115578	-0.296350697574443
19_2116617	19	2116617	-1.02642990615541
19_2130409	19	2130409	-0.597946875811614
19_2130466	19	2130466	-0.633175364122595
19_2133466	19	2133466	-0.874426812710359
19_2138655	19	2138655	-0.751231125644308
19_2189750	19	2189750	-0.4984112022607
19_2191239	19	2191239	-1.07499880642438
19_2211193	19	2211193	-1.23622970513687
19_2222326	19	2222326	-0.552201285590031
19_2226416	19	2226416	-0.63583716384611
19_2226773	19	2226773	-1.02686556825774
19_2230234	19	2230234	-0.425525861565232
19_2230594	19	2230594	-1.0226777712943
19_2232222	19	2232222	-0.804037484818961
19_2249478	19	2249478	-0.593965335118382
19_2249632	19	2249632	-0.634112483376649
19_2249635	19	2249635	-0.549720296086277
19_2250461	19	2250461	-0.815109642317906
19_2251108	19	2251108	-0.4600830836016
19_2251513	19	2251513	-0.966094242927935
19_2251818	19	2251818	-1.02578368216212
19_2251836	19	2251836	-0.991852645157163
19_2252627	19	2252627	-1.16660756420367
19_2252713	19	2252713	-1.26214370598969
19_2253723	19	2253723	-0.787549362030393
19_2253781	19	2253781	-0.745856413730432
19_2255312	19	2255312	-0.728655672976824
19_2278756	19	2278756	-1.40661552845709
19_2278842	19	2278842	-0.908809806736023
19_2278937	19	2278937	-1.20419074701183
19_2279000	19	2279000	-0.560923773108428
19_2280886	19	2280886	-0.872984838536453
19_2290871	19	2290871	-0.867104279956167
19_2291502	19	2291502	-0.672410527405696
19_2328720	19	2328720	-1.01445726448933
19_2337469	19	2337469	-0.63738761540951
19_2341049	19	2341049	-0.865438029483105
19_2341061	19	2341061	-0.847106206710847
19_2341062	19	2341062	-0.815397346983509
19_2341081	19	2341081	-0.852400506380361
19_2341105	19	2341105	-0.961277226630159
19_2341211	19	2341211	-1.17954661991117
19_2341303	19	2341303	-0.92956836690282
19_2343245	19	2343245	-0.673228613643035
19_2344024	19	2344024	-0.695103113265797
19_2344417	19	2344417	-0.57002598021568
19_2344639	19	2344639	-1.11543491221415
19_2353150	19	2353150	-0.969096731089458
19_2353152	19	2353152	-0.968042514717456
19_2353175	19	2353175	-0.782011178488963
19_2389795	19	2389795	-0.878942293832852
19_2389874	19	2389874	-0.603798205721064
19_2396558	19	2396558	-0.544278211018029
19_2396613	19	2396613	-0.581645063482513
19_2398851	19	2398851	-0.804037484818961
19_2399073	19	2399073	-0.965788554815574
19_2405507	19	2405507	-0.528205804521053
19_2408545	19	2408545	-0.92956836690282
19_2413717	19	2413717	-0.74670430975301
19_2413783	19	2413783	-1.20087038872021
19_2413963	19	2413963	-0.80757784252421
19_2415734	19	2415734	-0.975862019176755
19_2415803	19	2415803	-0.318133654820473
19_2416798	19	2416798	-0.493469252096147
19_2418062	19	2418062	-1.06342411363761
19_2422164	19	2422164	-0.59253337962525
19_2422179	19	2422179	-0.410695056639437
19_2422193	19	2422193	-0.525671425229177
19_2425147	19	2425147	-0.798323833624568
19_2425186	19	2425186	-0.92956836690282
19_2426039	19	2426039	-0.729269716416989
19_2427268	19	2427268	-0.710255338498344
19_2431864	19	2431864	-0.395886371125358
19_2433892	19	2433892	-0.444141539732579
19_2435052	19	2435052	-0.847106206710847
19_2477279	19	2477279	-1.14529705795826
19_2477318	19	2477318	-1.22329956995953
19_2511846	19	2511846	-0.607640272015458
19_2511966	19	2511966	-0.530472411492998
19_2512049	19	2512049	-0.475536736008113
19_2513015	19	2513015	-0.700086520780053
19_2513016	19	2513016	-0.700086520780053
19_2717258	19	2717258	-0.698955438761404
19_2717693	19	2717693	-1.19260277273661
19_2732918	19	2732918	-1.03390502671756
19_2732967	19	2732967	-0.654708525672237
19_2732988	19	2732988	-0.627539829453163
19_2733435	19	2733435	-0.77756527345777
19_2761475	19	2761475	-0.783178879921297
19_2761502	19	2761502	-0.862454171044283
19_2762587	19	2762587	-0.980194439972788
19_2767194	19	2767194	-0.414995194073062
19_2790510	19	2790510	-1.04504558432276
19_2790620	19	2790620	-1.22133449127993
19_2807603	19	2807603	-0.855567785459044
19_2810716	19	2810716	-0.818537054514076
19_2823098	19	2823098	-0.897859507175482
19_2832366	19	2832366	-0.755070635670684
19_2833750	19	2833750	-0.677381343306019
19_2833866	19	2833866	-1.17954661991117
19_2833945	19	2833945	-0.982035786796956
19_2834444	19	2834444	-0.783178879921297
19_2834810	19	2834810	-1.06283489776628
19_2842283	19	2842283	-0.506356936178276
19_2851487	19	2851487	-0.762111621051258
19_2851493	19	2851493	-0.747730043917008
19_2852450	19	2852450	-1.16875603078225
19_2852475	19	2852475	-1.38661339270324
19_2852737	19	2852737	-0.758087898958467
19_2852746	19	2852746	-0.816357756454829
19_2853805	19	2853805	-1.0097387155868
19_2877533	19	2877533	-0.655393403463826
19_2877567	19	2877567	-0.568978651646353
19_2877643	19	2877643	-0.914138326333214
19_2877699	19	2877699	-1.06974602495108
19_2878016	19	2878016	-0.375368119952351
19_2916113	19	2916113	-0.809728596896817
19_2917289	19	2917289	-1.41499519407306
19_2917524	19	2917524	-0.581645063482513
19_2917611	19	2917611	-0.688560267399025
19_2917716	19	2917716	-0.965788554815574
19_2917819	19	2917819	-0.768505934170304
19_2917949	19	2917949	-0.892415368485354
19_2918178	19	2918178	-0.61271126156288
19_2934284	19	2934284	-0.535904518416544
19_2934456	19	2934456	-1.23213113692325
19_2934521	19	2934521	-1.03536303092542
19_2934571	19	2934571	-1.13716378631119
19_2936577	19	2936577	-0.792064843152885
19_2936625	19	2936625	-0.92956836690282
19_2936645	19	2936645	-0.918253053674986
19_2936666	19	2936666	-0.84573677609935
19_2939291	19	2939291	-1.4198939934859
19_2939398	19	2939398	-0.766069634619941
19_2939403	19	2939403	-0.92956836690282
19_2989594	19	2989594	-0.337653105539897
19_2993515	19	2993515	-0.86944737446525
19_2994905	19	2994905	-0.527469923331475
19_2997899	19	2997899	-1.00485649420706
19_3002390	19	3002390	-1.0097387155868
19_3005557	19	3005557	-0.653933924289393
19_3006450	19	3006450	-0.643264181746179
19_3011032	19	3011032	-0.524726634729865
19_3054049	19	3054049	-1.18736612437047
19_3054096	19	3054096	-0.63583716384611
19_3054049.1	19	3054049	-1.18736612437047
19_3054096.1	19	3054096	-0.63583716384611
19_3055703	19	3055703	-0.627912667041719
19_3062859	19	3062859	-0.502147143168144
19_3110201	19	3110201	-0.747365035682071
19_3119241	19	3119241	-0.564571550123572
19_3121419	19	3121419	-0.621446071540488
19_3136458	19	3136458	-0.314232217138145
19_3150226	19	3150226	-0.919372599796932
19_3151782	19	3151782	-0.806420136129955
19_3155904	19	3155904	-0.785832889441371
19_3162986	19	3162986	-0.564283902821076
19_3179110	19	3179110	-0.992304122250783
19_3179314	19	3179314	-0.827688752883607
19_3179357	19	3179357	-0.719645297528589
19_3179908	19	3179908	-0.960595262523445
19_3186087	19	3186087	-0.539621848586807
19_3193298	19	3193298	-0.822653162986309
19_3204734	19	3204734	-0.627539829453163
19_3204746	19	3204746	-0.444141539732579
19_3207424	19	3207424	-0.870674677849252
19_3207648	19	3207648	-1.00551722013612
19_3207668	19	3207668	-1.14637975597597
19_3224898	19	3224898	-0.549296285784653
19_3273877	19	3273877	-0.579071119818687
19_3452646	19	3452646	-0.538377609578344
19_3453859	19	3453859	-1.0918397958017
19_3458000	19	3458000	-0.680889254046097
19_3462851	19	3462851	-0.331666810474166
19_3483398	19	3483398	-0.896401502967621
19_3496598	19	3496598	-0.818537054514076
19_3527021	19	3527021	-0.631227092333074
19_3527700	19	3527700	-1.26905483317449
19_3539205	19	3539205	-0.704862079728126
19_3539490	19	3539490	-0.946641880261762
19_3539678	19	3539678	-0.830032693351906
19_3543328	19	3543328	-1.24077005519712
19_3543399	19	3543399	-0.587462390077828
19_3543428	19	3543428	-0.707175945566372
19_3543642	19	3543642	-0.587176169455742
19_3543882	19	3543882	-0.736923288960424
19_3544814	19	3544814	-0.649460447710085
19_3544851	19	3544851	-0.630008085043912
19_3544873	19	3544873	-0.697394924773787
19_3544876	19	3544876	-0.688560267399025
19_3544903	19	3544903	-0.844679469316308
19_3546337	19	3546337	-0.796301836039356
19_3546342	19	3546342	-0.92956836690282
19_3546384	19	3546384	-0.542545243793573
19_3547297	19	3547297	-0.853619513669522
19_3551127	19	3551127	-0.700086520780053
19_3585666	19	3585666	-0.872984838536453
19_3586545	19	3586545	-0.705136800292774
19_3590225	19	3590225	-0.839370557931242
19_3590273	19	3590273	-0.793913267545254
19_3590336	19	3590336	-0.958912328484965
19_3590625	19	3590625	-1.03648357081933
19_3591221	19	3591221	-0.649460447710085
