	Chromosome	Position	96RT_TISSUE_vs_96RT_PBMC.tumour
19_55160006	19	55160006	-0.147046916244189
19_55160699	19	55160699	-0.0277479878718449
19_55166577	19	55166577	-0.0505192955305029
19_55166609	19	55166609	-0.0619637032097577
19_55173503	19	55173503	-0.0492277152822961
19_55175787	19	55175787	-0.124132524296187
19_55176045	19	55176045	-0.264310182344447
19_55178275	19	55178275	0.374233358581553
19_55179056	19	55179056	0.242436531921519
19_55181876	19	55181876	-0.0836861594657022
19_55186225	19	55186225	0.0671111984695966
19_55186344	19	55186344	0.20398229804394
19_55191542	19	55191542	-0.0537431964047892
19_55197189	19	55197189	-0.632701963780467
19_55198653	19	55198653	-0.393144111335316
19_55200368	19	55200368	-0.183867189789127
19_55202167	19	55202167	-0.0277479878718449
19_55202246	19	55202246	-0.0872489996205064
19_55203917	19	55203917	-0.0116283225085677
19_55203951	19	55203951	-0.241872793224692
19_55203991	19	55203991	-0.32685164841316
19_55205374	19	55205374	0.204986377686062
19_55205432	19	55205432	-0.262493349274215
19_55205539	19	55205539	-0.224439898876943
19_55227266	19	55227266	0.049557738295604
19_55227323	19	55227323	0.130204371904391
19_55228321	19	55228321	0.226008604373938
19_55228390	19	55228390	-0.0277479878718449
19_55228445	19	55228445	0.105639427405858
19_55230808	19	55230808	0.0404235147697346
19_55231416	19	55231416	0.256705401596855
19_55231895	19	55231895	-0.0147213075756052
19_55231918	19	55231918	-0.0468568108195496
19_55236929	19	55236929	-0.0594568475991828
19_55239870	19	55239870	0.228888646763798
19_55240063	19	55240063	-0.130317721512392
19_55240242	19	55240242	-0.155430540810752
19_55245583	19	55245583	-0.135504168227728
19_55245624	19	55245624	-0.0825404607122242
19_55274537	19	55274537	0.145788267122846
19_55274559	19	55274559	0.0646982608927502
19_55274566	19	55274566	0.0525193519742907
19_55277817	19	55277817	0.0367922643228657
19_55279492	19	55279492	0.107766982784636
19_55279723	19	55279723	0.283911771561691
19_55284065	19	55284065	-0.161499376760672
19_55284498	19	55284498	0.316900183515601
19_55284559	19	55284559	0.258556197284796
19_55287234	19	55287234	-0.665527187036449
19_55294026	19	55294026	0.338849156349246
19_55301551	19	55301551	-0.201973126747783
19_55303704	19	55303704	0.00877788815326922
19_55306308	19	55306308	0.187680485714839
19_55312053	19	55312053	0.407189068844704
19_55312964	19	55312964	0.188960794961021
19_55341978	19	55341978	-0.270023833538841
19_55342811	19	55342811	-0.0896425215977874
19_55346308	19	55346308	0.0260747116343019
19_55346665	19	55346665	-0.104013882099912
19_55353911	19	55353911	0.237149161979139
19_55358585	19	55358585	-0.12238486200992
19_55358951	19	55358951	0.359275135237403
19_55359095	19	55359095	-0.290782393705639
19_55359119	19	55359119	0.0671111984695966
19_55359429	19	55359429	-0.0123179473022388
19_55359467	19	55359467	0.0847267413865677
19_55359519	19	55359519	-0.125723147435142
19_55359522	19	55359522	-0.088823564623613
19_55359568	19	55359568	-0.0808593243314073
19_55359711	19	55359711	0.0163991158125373
19_55359722	19	55359722	0.150486647146385
19_55359855	19	55359855	-0.487179606509142
19_55361223	19	55361223	0.380891740208848
19_55362970	19	55362970	-0.133241116719159
19_55368304	19	55368304	-0.134380836363072
19_55368504	19	55368504	-0.669294016959368
19_55386678	19	55386678	0.335402769742031
19_55387994	19	55387994	-0.129846175490581
19_55388102	19	55388102	-0.14225986899555
19_55401578	19	55401578	0.111655068793572
19_55403006	19	55403006	0.278167789026887
19_55403056	19	55403056	0.19701144800852
19_55403076	19	55403076	0.190981219374018
19_55453353	19	55453353	-0.0239958530107372
19_55455342	19	55455342	0.286006175569817
19_55463558	19	55463558	0.146903844518405
19_55463865	19	55463865	0.197504087603844
19_55463936	19	55463936	-0.0132484181767297
19_55464526	19	55464526	0.0346178930885287
19_55481625	19	55481625	-0.339691994186585
19_55481980	19	55481980	-0.0506483899819238
19_55482528	19	55482528	0.077605012274384
19_55483608	19	55483608	-0.316777602238583
19_55483781	19	55483781	-0.170488159987927
19_55483783	19	55483783	-0.125497779155236
19_55483905	19	55483905	-0.13208464768658
19_55486914	19	55486914	-0.159537860427386
19_55489416	19	55489416	0.163249237189069
19_55489430	19	55489430	0.0653614165196366
19_55490298	19	55490298	0.812311099258465
19_55490303	19	55490303	1.0211616126091
19_55493607	19	55493607	0.0676715772068377
19_55497935	19	55497935	-0.206718128917164
19_55499901	19	55499901	-0.336878808295093
19_55500093	19	55500093	0.168649224931659
19_55500202	19	55500202	-0.0813290280766888
19_55500513	19	55500513	0.318758129736183
19_55500548	19	55500548	0.25465174282888
19_55504151	19	55504151	0.100985326250358
19_55517432	19	55517432	0.416170631394128
19_55517533	19	55517533	0.399889548186633
19_55517821	19	55517821	0.830523902516495
19_55517982	19	55517982	0.998724223489346
19_55518016	19	55518016	1.01407218782278
19_55518134	19	55518134	0.879142607736674
19_55518140	19	55518140	0.709217606294361
19_55518184	19	55518184	1.05714090971467
19_55518189	19	55518189	0.984852048907789
19_55518206	19	55518206	0.790137601677929
19_55518239	19	55518239	0.709217606294361
19_55518742	19	55518742	-0.0187028482688379
19_55518819	19	55518819	-0.373244553897612
19_55518950	19	55518950	-0.265691412742808
19_55529847	19	55529847	-0.138779300260589
19_55529865	19	55529865	-0.1072280518341
19_55530402	19	55530402	0.38015333012537
19_55531173	19	55531173	0.167508303527089
19_55536081	19	55536081	0.419710989099377
19_55536108	19	55536108	0.419710989099377
19_55541032	19	55541032	0.387289511406999
19_55541094	19	55541094	0.177203985522164
19_55541194	19	55541194	0.0717876856790699
19_55544818	19	55544818	0.18228722694462
19_55544891	19	55544891	0.133715434822271
19_55545421	19	55545421	0.384122232328316
19_55545433	19	55545433	0.456451535914395
19_55545499	19	55545499	0.709217606294361
19_55577359	19	55577359	-0.419106490681178
19_55577372	19	55577372	-0.290782393705639
19_55579127	19	55579127	0.05113717636919
19_55592752	19	55592752	0.0516098037414392
19_55592770	19	55592770	0.0663741894927052
19_55593037	19	55593037	0.00366496475961679
19_55595666	19	55595666	0.362198530444169
19_55597808	19	55597808	-0.224894458049182
19_55602482	19	55602482	-0.0182565388945471
19_55602871	19	55602871	-0.0914735854822319
19_55602875	19	55602875	-0.0805646863152929
19_55602889	19	55602889	-0.172945903411781
19_55614314	19	55614314	0.10975553587809
19_55616468	19	55616468	0.545718874011482
19_55616752	19	55616752	-0.183867189789127
19_55622185	19	55622185	0.376091304802135
19_55644982	19	55644982	-0.290782393705639
19_55661087	19	55661087	0.20564343241386
19_55669653	19	55669653	-0.141638954399829
19_55673954	19	55673954	-0.236334609683262
19_55689301	19	55689301	0.283911771561691
19_55694736	19	55694736	0.149790197680343
19_55694874	19	55694874	-0.0277479878718449
19_55716738	19	55716738	0.0211616126091018
19_55732139	19	55732139	-0.15814462512752
19_55733417	19	55733417	0.43669175148327
19_55733471	19	55733471	0.382567101164596
19_55738306	19	55738306	-0.0184101232925085
19_55788942	19	55788942	-0.00243689934265733
19_55796187	19	55796187	-0.224894458049182
19_55796217	19	55796217	-0.547940233202763
19_55809263	19	55809263	-0.144561652854595
19_55810048	19	55810048	0.240664597688516
19_55810190	19	55810190	0.220014088378636
19_55857729	19	55857729	0.00350294611259515
19_55857823	19	55857823	0.246245629951815
19_55857849	19	55857849	0.202757079251923
19_55857948	19	55857948	-0.0821957718942213
19_55858227	19	55858227	0.131908678116641
19_55858302	19	55858302	0.460397059680268
19_55858361	19	55858361	0.451149453353917
19_55858412	19	55858412	0.294180107015518
19_55858542	19	55858542	0.435456793867509
19_55858548	19	55858548	0.522132053693866
19_55858562	19	55858562	0.427804671145713
19_55858800	19	55858800	0.326970042133187
19_55867859	19	55867859	-0.264310182344447
19_55870911	19	55870911	0.364772074845572
19_55896093	19	55896093	0.379909981041401
19_55898856	19	55898856	-0.191246720154724
19_55907947	19	55907947	0.309286999405726
19_55910683	19	55910683	0.0968786666419002
19_55911708	19	55911708	-0.124772442266709
19_55912213	19	55912213	-0.196567052087988
19_55912279	19	55912279	-0.0277479878718449
19_55912302	19	55912302	-0.13208464768658
19_55912326	19	55912326	-0.321370713539062
19_55912362	19	55912362	-0.146872982306925
19_55912503	19	55912503	-0.130841480835948
19_55912527	19	55912527	-0.0554043307747101
19_55912642	19	55912642	-0.203319552455299
19_55912827	19	55912827	0.325431040999957
19_55913016	19	55913016	-0.00206134420819509
19_55913077	19	55913077	0.0890656771109051
19_55913166	19	55913166	0.0601247681534895
19_55913203	19	55913203	0.113114547968005
19_55932003	19	55932003	0.0847267413865677
19_55932235	19	55932235	-0.0277479878718449
19_55947976	19	55947976	0.393190112846683
19_55948092	19	55948092	-0.0851982600557445
19_55948248	19	55948248	0.381642948265857
19_55952547	19	55952547	0.100796132749216
19_55954861	19	55954861	-0.339691994186585
19_55955504	19	55955504	0.377596115203155
19_55955686	19	55955686	0.0877292295480913
19_55955894	19	55955894	0.452059766797237
19_55956009	19	55956009	-0.0683899723691907
19_55962094	19	55962094	-0.301508800298697
19_55966344	19	55966344	-0.220880380475482
19_55966365	19	55966365	-0.151057630039025
19_55976237	19	55976237	-0.349676082759207
19_55979412	19	55979412	-0.0549694566068692
19_56018639	19	56018639	0.0851855408946127
19_56019298	19	56019298	-0.00901142529025917
19_56027004	19	56027004	-0.138779300260589
19_56027072	19	56027072	0.171121710611179
19_56027130	19	56027130	-0.00243689934265733
19_56027305	19	56027305	-0.00447820854899764
19_56027466	19	56027466	-0.274662728342362
19_56027554	19	56027554	-0.273908575141243
19_56027647	19	56027647	0.124255105573205
19_56032678	19	56032678	-0.0950579228312708
19_56038144	19	56038144	-0.28058662659975
19_56038166	19	56038166	-0.231403846626707
19_56041090	19	56041090	-0.590342675564546
19_56050468	19	56050468	0.175785406213287
19_56053659	19	56053659	0.20964659680385
19_56053747	19	56053747	0.137490932729899
19_56053788	19	56053788	0.0699649500722518
19_56058263	19	56058263	-0.210163933497354
19_56061432	19	56061432	0.0653614165196366
19_56061466	19	56061466	-0.0412627943463264
19_56088494	19	56088494	-0.215494266401401
19_56102845	19	56102845	0.417036854801051
19_56160078	19	56160078	0.387289511406999
19_56177123	19	56177123	-0.206569389802553
19_56177180	19	56177180	-0.462735076494934
19_56182200	19	56182200	-0.0383952320713534
19_56182251	19	56182251	-0.0120663656395751
19_56183136	19	56183136	-0.00127577651065367
19_56189859	19	56189859	0.0528704723364399
19_56190300	19	56190300	0.0753455050922587
19_56190455	19	56190455	-0.143225205291781
19_56190473	19	56190473	-0.136611463577878
19_56190954	19	56190954	0.00504194724582452
19_56191899	19	56191899	0.169851972013316
19_56191916	19	56191916	0.129923855659898
19_56191920	19	56191920	0.173723781837505
19_56192892	19	56192892	0.17523903429201
19_56192982	19	56192982	0.167508303527089
19_56193030	19	56193030	0.203326676564404
19_56197736	19	56197736	-0.172945903411781
19_56197805	19	56197805	-0.142936925734245
19_56205956	19	56205956	0.0774608940942641
19_56205964	19	56205964	0.0938814565296863
19_56205984	19	56205984	0.00987708442807235
19_56207062	19	56207062	-0.0446218064362409
19_56207171	19	56207171	0.197155652620653
19_56207216	19	56207216	0.173164706054152
19_56208036	19	56208036	-0.321809289326263
19_56208068	19	56208068	-0.187277817951779
19_56208156	19	56208156	0.161729810991868
19_56208653	19	56208653	0.259691730630227
19_56208675	19	56208675	0.305495420243352
19_56208687	19	56208687	0.19161037337497
19_56208933	19	56208933	0.264078075226099
19_56209018	19	56209018	-0.0198210721002159
19_56209162	19	56209162	0.417451481917252
19_56222091	19	56222091	0.119929180170415
19_56223680	19	56223680	0.152824257769976
19_56285019	19	56285019	0.0432185334822987
19_56288410	19	56288410	0.210966738766536
19_56390027	19	56390027	-0.31935154590241
19_56390387	19	56390387	0.124255105573205
19_56423153	19	56423153	-0.0247075335517938
19_56423239	19	56423239	-0.163547205409531
19_56441246	19	56441246	-0.216781812261862
19_56441363	19	56441363	0.000983730671471181
19_56441408	19	56441408	-0.112995274490356
19_56441798	19	56441798	-0.316934681561607
19_56441903	19	56441903	0.141533097005041
19_56442216	19	56442216	0.0352039177560772
19_56442594	19	56442594	-0.290782393705639
19_56442734	19	56442734	-0.117450790820077
19_56460699	19	56460699	0.592403941311611
19_56524993	19	56524993	0.028677445590974
19_56525284	19	56525284	0.166690371893602
19_56525309	19	56525309	0.371048870399788
19_56537773	19	56537773	0.104626298824273
19_56539065	19	56539065	-0.32891752259241
19_56550704	19	56550704	-0.259531459721199
19_56554644	19	56554644	-0.150184063532838
19_56555207	19	56555207	-0.0731909586330119
19_56574400	19	56574400	-2.99738894063709e-06
19_56574414	19	56574414	0.0311457011817237
19_56576782	19	56576782	0.0180557017412802
19_56577482	19	56577482	0.0646982608927502
19_56577682	19	56577682	0.105146282625501
19_56578002	19	56578002	0.00877788815326922
19_56578007	19	56578007	0.0271876876130404
19_56613934	19	56613934	-0.386997708964942
19_56621506	19	56621506	-0.16525151162178
19_56621511	19	56621511	-0.136454247314345
19_56645772	19	56645772	-0.216781812261862
19_56655185	19	56655185	-0.0277479878718449
19_56663625	19	56663625	0.169851972013316
19_56663753	19	56663753	0.124255105573205
19_56663777	19	56663777	0.130355305109623
19_56663939	19	56663939	0.136638830029038
19_56663959	19	56663959	0.236729834831618
19_56664065	19	56664065	0.285718528267322
19_56664428	19	56664428	-0.183867189789127
19_56664593	19	56664593	0.0326878659901291
19_56664728	19	56664728	-0.101748569315622
19_56775200	19	56775200	-0.0735516774849695
19_56782463	19	56782463	0.311458098447353
19_56813715	19	56813715	0.20398229804394
19_56813741	19	56813741	0.533060651140534
19_56813936	19	56813936	0.18228722694462
19_56814215	19	56814215	-0.0633718976025662
19_56814257	19	56814257	0.163249237189069
19_56814509	19	56814509	-0.0201348037619697
19_56814572	19	56814572	0.26175862932314
19_56815247	19	56815247	-0.123963303131148
19_56815384	19	56815384	-0.182406232660847
19_56815602	19	56815602	0.105876576258351
19_56816350	19	56816350	-0.0540821356853072
19_56816845	19	56816845	0.0410611700468063
19_56817406	19	56817406	-0.127843822579433
19_56821660	19	56821660	-0.290782393705639
19_56821692	19	56821692	-0.244978704092514
19_56824431	19	56824431	-0.0376634567369274
19_56824616	19	56824616	0.0343129802604068
19_56864456	19	56864456	0.167323827465091
19_57128965	19	57128965	-0.256016975544962
19_57129778	19	57129778	0.204294603498322
19_57130253	19	57130253	-0.254256517680525
19_57130409	19	57130409	0.124255105573205
19_57130431	19	57130431	0.232170444740093
19_57130730	19	57130730	0.173723781837505
19_57130874	19	57130874	-0.0346840350822214
19_57130947	19	57130947	-0.150604735657379
19_57131045	19	57131045	0.0556680203157925
19_57131102	19	57131102	0.0453996848619657
19_57131207	19	57131207	-0.0142647585082229
19_57134950	19	57134950	-0.214161112102726
19_57135038	19	57135038	-0.430507157372252
19_57135202	19	57135202	-0.0826741983754384
19_57135582	19	57135582	0.150923056035285
19_57135647	19	57135647	-0.0243889757819301
19_57135674	19	57135674	0.219166752598672
19_57135868	19	57135868	0.0311457011817237
19_57136909	19	57136909	-0.119796196893016
19_57138533	19	57138533	-0.171635128412634
19_57138572	19	57138572	-0.0428548802620531
19_57154458	19	57154458	0.0916872431167746
19_57205400	19	57205400	-0.197672989314157
19_57211639	19	57211639	0.0954002429010201
19_57211645	19	57211645	0.0195577269065118
19_57211650	19	57211650	-0.0182565388945471
19_57212746	19	57212746	-0.00206134420819509
19_57231260	19	57231260	0.0818765033026536
19_57232163	19	57232163	0.0150260358184469
19_57235235	19	57235235	0.0628545609090617
19_57248643	19	57248643	-0.172726632183926
19_57248650	19	57248650	-0.0762778817995035
19_57248689	19	57248689	-0.126395575804756
19_57253402	19	57253402	-0.639931957328025
19_57253560	19	57253560	0.0334896416500228
19_57253784	19	57253784	-0.0332861714132747
19_57254064	19	57254064	0.169484359566203
19_57280292	19	57280292	-0.136454247314345
19_57290892	19	57290892	0.0330060432072515
19_57326650	19	57326650	0.13632793787378
19_57327705	19	57327705	0.349321661207979
