	Chromosome	Position	124B_T1_vs_124B_PBMC.tumour
16_85171789	16	85171789	0.478233547012118
16_85182108	16	85182108	0.382024253055289
16_85182181	16	85182181	0.513730586358502
16_85182512	16	85182512	0.394841430041665
16_85183373	16	85183373	0.322196128209899
16_85357473	16	85357473	0.338996674808013
16_85648592	16	85648592	0.127941797405846
16_85655888	16	85655888	0.394070004103551
16_85656388	16	85656388	0.380922538575717
16_85656406	16	85656406	0.364328339169264
16_85656502	16	85656502	-0.0295994795806336
16_85657294	16	85657294	0.597218884582759
16_85661362	16	85661362	0.203890650639145
16_85663514	16	85663514	0.512879689819009
16_85672441	16	85672441	-0.100963930889276
16_85678281	16	85678281	0.394484989016779
16_85710213	16	85710213	0.358896232245718
16_85786389	16	85786389	0.476972036348384
16_85805091	16	85805091	0.182307500522395
16_85909115	16	85909115	0.204472734585266
16_85911626	16	85911626	0.258065790790184
16_85911643	16	85911643	0.258065790790184
16_85914492	16	85914492	0.506453420659576
16_85914492.1	16	85914492	0.506453420659576
16_85914492.2	16	85914492	0.506453420659576
16_85918487	16	85918487	0.378578598107418
16_85918797	16	85918797	0.58931035306386
16_85921276	16	85921276	0.399538216743064
16_86511045	16	86511045	0.27341375512362
16_86513395	16	86513395	-0.0121402704458649
16_86532220	16	86532220	0.46581143616223
16_86532226	16	86532226	0.411486070047512
16_86532433	16	86532433	0.0922852766591562
16_86541675	16	86541675	-0.0874978632888348
16_86548111	16	86548111	0.241416661914634
16_86552137	16	86552137	0.408049716598582
16_86552137.1	16	86552137	0.408049716598582
16_86555240	16	86555240	0.187275936788248
16_86567901	16	86567901	0.409097045167909
16_86567959	16	86567959	0.183298022388211
16_86579333	16	86579333	0.147660032020351
16_86579338	16	86579338	0.134484643272618
16_87303060	16	87303060	0.173029686934384
16_87305897	16	87305897	0.0654207128477877
16_87314979	16	87314979	0.600450910669061
16_87317225	16	87317225	0.374042366160794
16_87331345	16	87331345	0.147783735775273
16_87334102	16	87334102	-0.0118880289834009
16_87358433	16	87358433	0.333616823797361
16_87358485	16	87358485	0.403496230311747
16_87411664	16	87411664	0.00241091532198728
16_87411805	16	87411805	0.143510600014329
16_87417619	16	87417619	-0.00496861504361023
16_87417667	16	87417667	-0.0414374934573193
16_87417701	16	87417701	-0.0164481119293286
16_87420674	16	87420674	0.215842770473357
16_87420704	16	87420704	0.291115756857079
16_87604091	16	87604091	0.329976834378487
16_87604352	16	87604352	0.279760861889503
16_87644382	16	87644382	-0.0935331707735215
16_87644487	16	87644487	0.166631915736234
16_87644688	16	87644688	0.42312503706068
16_87644718	16	87644718	0.440251889731611
16_87644796	16	87644796	0.532279408027481
16_87644814	16	87644814	0.628709170710574
16_87644835	16	87644835	0.639936426133828
16_87645003	16	87645003	0.28754156805809
16_87689686	16	87689686	0.0990291054906074
16_87689758	16	87689758	0.0210265934893343
16_87690232	16	87690232	0.466826346538865
16_87702046	16	87702046	0.358061580766905
16_87702231	16	87702231	0.0950271749331111
16_87707922	16	87707922	0.0811475859269053
16_87707927	16	87707927	0.190951594931647
16_87708056	16	87708056	0.52917349715966
16_87708384	16	87708384	0.10925377650107
16_87708450	16	87708450	0.0361334858795427
16_87709466	16	87709466	0.133501322747747
16_87709508	16	87709508	0.109563268090991
16_87709642	16	87709642	0.348601251517839
16_87711392	16	87711392	0.40435523304084
16_87726806	16	87726806	0.226345501466841
16_87748795	16	87748795	0.240592970747019
16_87756464	16	87756464	0.152271126767587
16_87834535	16	87834535	0.20489078588952
16_87837854	16	87837854	0.613148885783357
16_87838749	16	87838749	0.130255663244093
16_87855597	16	87855597	0.529367812607578
16_87869078	16	87869078	0.469616652479205
16_87881854	16	87881854	0.446332428222005
16_87888240	16	87888240	0.148405899965562
16_87891764	16	87891764	0.28198667108527
16_87891824	16	87891824	0.31141911494359
16_87924000	16	87924000	0.243419014825782
16_87924142	16	87924142	0.427018953165171
16_87924262	16	87924262	0.348601251517839
16_87924294	16	87924294	0.478877176307151
16_87936313	16	87936313	0.305479982958034
16_87984203	16	87984203	0.00652702379421929
16_88003557	16	88003557	0.345298628844996
16_88018540	16	88018540	0.297866798848158
16_88033182	16	88033182	0.177531079169325
16_88072119	16	88072119	0.143362136413386
16_88090113	16	88090113	0.332228281783638
16_88090177	16	88090177	-0.139438078703912
16_88263267	16	88263267	0.00191777054162974
16_88263344	16	88263344	-0.0520368687003891
16_88263362	16	88263362	0.00374860205749896
16_88263388	16	88263388	0.142588573370248
16_88263438	16	88263438	0.107738226682665
16_88263817	16	88263817	0.327129721215014
16_88263961	16	88263961	0.203229924710083
16_88427532	16	88427532	0.239450112622837
16_88428416	16	88428416	0.0654207128477877
16_88428422	16	88428422	0.0359769349553058
16_88428959	16	88428959	0.474392211427277
16_88428999	16	88428999	0.580454002103353
16_88429464	16	88429464	-0.0858886104271777
16_88429504	16	88429504	0.158530117239269
16_88430187	16	88430187	0.225846385377832
16_88430595	16	88430595	0.63877902932816
16_88430748	16	88430748	0.740918674296599
16_88431184	16	88431184	0.362063511324401
16_88431243	16	88431243	0.585524991650775
16_88431364	16	88431364	0.349975116054469
16_88431697	16	88431697	0.506453420659576
16_88431813	16	88431813	0.120562267040249
16_88431904	16	88431904	0.379074114183349
16_88432557	16	88432557	0.0654207128477877
16_88433131	16	88433131	0.988605115796957
16_88433932	16	88433932	0.24730244931301
16_88434022	16	88434022	0.580454002103353
16_88434270	16	88434270	0.566460730023853
16_88434414	16	88434414	0.395875002652479
16_88434549	16	88434549	0.315769859050466
16_88434978	16	88434978	0.232530698683046
16_88435145	16	88435145	-0.0971548328589797
16_88435234	16	88435234	0.235151398842182
16_88435537	16	88435537	0.316482477015506
16_88435546	16	88435546	0.360876596373959
16_88435563	16	88435563	0.408049716598582
16_88435682	16	88435682	0.4411350823156
16_88435800	16	88435800	0.171269229069947
16_88435959	16	88435959	-0.0549222597439643
16_88435973	16	88435973	0.109563268090991
16_88436338	16	88436338	0.515791285238912
16_88436339	16	88436339	0.522220736517893
16_88436791	16	88436791	0.1934937894941
16_88437364	16	88437364	0.359195329383907
16_88437942	16	88437942	0.25338930358071
16_88438069	16	88438069	0.348191336742844
16_88438075	16	88438075	0.383596672874043
16_88438126	16	88438126	0.103488753681307
16_88438265	16	88438265	0.254698939691785
16_88438445	16	88438445	0.386023410268583
16_88439038	16	88439038	-0.0836707851773588
16_88439227	16	88439227	0.248832511012147
16_88485250	16	88485250	-0.477224274038491
16_88485272	16	88485272	-0.435038174049564
16_88485306	16	88485306	-0.524407543045184
16_88489056	16	88489056	0.395875002652479
16_88514446	16	88514446	0.176001253465675
16_88526888	16	88526888	0.675030738640142
16_88532081	16	88532081	0.376121552311896
16_88532907	16	88532907	0.230479959118284
16_88533279	16	88533279	0.440740579977651
16_88533289	16	88533289	0.682610375813403
16_88533389	16	88533389	0.336528419217264
16_88533671	16	88533671	0.228622012897701
16_88533749	16	88533749	-0.070121294568861
16_88533990	16	88533990	0.612941854852257
16_88534321	16	88534321	0.187923902234079
16_88577265	16	88577265	0.501019534608948
16_88577396	16	88577396	0.276283648731409
16_88610535	16	88610535	0.523526934018518
16_88610568	16	88610568	0.547774480265195
16_88624730	16	88624730	0.460558654688927
16_88625208	16	88625208	0.229613215300752
16_88631174	16	88631174	0.143510600014329
16_88639068	16	88639068	0.559892679621037
16_88639135	16	88639135	0.127941797405846
16_88643420	16	88643420	0.264583624823824
16_88645316	16	88645316	0.392120745180581
16_88645379	16	88645379	0.103488753681307
16_88647125	16	88647125	0.546488082461829
16_88647125.1	16	88647125	0.546488082461829
16_88653329	16	88653329	0.669554222987957
16_88653352	16	88653352	0.492332312414923
16_88655264	16	88655264	0.256654841982477
16_88678543	16	88678543	0.260492528184724
16_88678611	16	88678611	0.108489434739674
16_88681233	16	88681233	0.0754743775117107
16_88681602	16	88681602	0.125723972156028
16_88681634	16	88681634	0.160003006638145
16_88686377	16	88686377	0.753093388242701
16_88696589	16	88696589	0.139208019837648
16_88697610	16	88697610	0.203890650639145
16_88699797	16	88699797	0.117888132741923
16_88699978	16	88699978	0.541033652369721
16_88699987	16	88699987	0.61538779221274
16_88700637	16	88700637	0.401057642940265
16_88700709	16	88700709	0.27584049251816
16_88700795	16	88700795	-0.0454688182975724
16_88701361	16	88701361	0.556063868878808
16_88706555	16	88706555	0.221723943726463
16_88711674	16	88711674	0.326529140463586
16_88712624	16	88712624	0.491917327501696
16_88713338	16	88713338	0.226345501466841
16_88713682	16	88713682	-0.0103375774200008
16_88714195	16	88714195	0.134237203937325
16_88714632	16	88714632	0.212074886497401
16_88714665	16	88714665	0.236039484460185
16_88714717	16	88714717	0.311927792756072
16_88715053	16	88715053	0.630442137935029
16_88715126	16	88715126	0.4721333474757
16_88715206	16	88715206	0.260853608161803
16_88715666	16	88715666	0.0210265934893343
16_88715671	16	88715671	0.0616685779866799
16_88715790	16	88715790	0.132057905878078
16_88715809	16	88715809	0.163630988932135
16_88717041	16	88717041	0.329148888851666
16_88717546	16	88717546	0.127068230899659
16_88719655	16	88719655	0.381908322721273
16_88719818	16	88719818	0.182307500522395
16_88719837	16	88719837	0.0632548288786319
16_88719903	16	88719903	0.0210265934893343
16_88719906	16	88719906	-0.0207935822052928
16_88720270	16	88720270	0.1420419944507
16_88720648	16	88720648	0.271570055139931
16_88721329	16	88721329	0.571719192125744
16_88721901	16	88721901	0.373698211807804
16_88722301	16	88722301	0.285673850291429
16_88722604	16	88722604	0.13650381090927
16_88722925	16	88722925	0.441358392437691
16_88722976	16	88722976	0.442853258430817
16_88725033	16	88725033	0.416955269820474
16_88725639	16	88725639	0.987859729554135
16_88725666	16	88725666	0.818533729590591
16_88726317	16	88726317	0.355445632559894
16_88727083	16	88727083	0.24033962189381
16_88727154	16	88727154	0.217423806292838
16_88727583	16	88727583	0.157088143065363
16_88731773	16	88731773	0.431658913648177
16_88733609	16	88733609	0.338216769370033
16_88733987	16	88733987	0.305756070422447
16_88735049	16	88735049	0.499489472909812
16_88736654	16	88736654	0.506453420659576
16_88737941	16	88737941	0.426665394765928
16_88737956	16	88737956	0.387454148543557
16_88737969	16	88737969	0.457890455221357
16_88738240	16	88738240	0.262034692993129
16_88741488	16	88741488	0.158530117239269
16_88741514	16	88741514	0.0935390932737022
16_88742335	16	88742335	0.040135416437039
16_88784902	16	88784902	0.145571691427638
16_88804559	16	88804559	0.702497075063837
16_88804814	16	88804814	-0.107871139692923
16_88805465	16	88805465	0.710097497551229
16_88805543	16	88805543	0.493095037804557
16_88805775	16	88805775	0.276283648731409
16_88807149	16	88807149	0.222074112427427
16_88807416	16	88807416	0.262034692993129
16_88807477	16	88807477	0.374663548104035
16_88808224	16	88808224	0.271004846497682
16_88808269	16	88808269	0.284060999323128
16_88808269.1	16	88808269	0.284060999323128
16_88810478	16	88810478	0.247797455336356
16_88811521	16	88811521	0.325881175017755
16_88814203	16	88814203	0.478708430176672
16_88814203.1	16	88814203	0.478708430176672
16_88814203.2	16	88814203	0.478708430176672
16_88814203.3	16	88814203	0.478708430176672
16_88814203.4	16	88814203	0.478708430176672
16_88814203.5	16	88814203	0.478708430176672
16_88814203.6	16	88814203	0.478708430176672
16_88814203.7	16	88814203	0.478708430176672
16_88818027	16	88818027	0.239861195412593
16_88818027.1	16	88818027	0.239861195412593
16_88824832	16	88824832	-0.272704609567376
16_88826714	16	88826714	0.0417851536561317
16_88835265	16	88835265	0.372101034036213
16_88835791	16	88835791	0.403883687019028
16_88836188	16	88836188	0.281790825698301
16_88836235	16	88836235	0.34612196745538
16_88836188.1	16	88836188	0.281790825698301
16_88836235.1	16	88836235	0.34612196745538
16_88841055	16	88841055	0.573567616518113
16_88842751	16	88842751	0.636109082586826
16_88843037	16	88843037	0.320586875348242
16_88855494	16	88855494	0.288959798735967
16_88857253	16	88857253	0.21367167143173
16_88857261	16	88857261	0.139671089987953
16_88859552	16	88859552	0.551541310188114
16_88859980	16	88859980	0.11082326383998
16_88860024	16	88860024	0.237518413386098
16_88860152	16	88860152	0.328004346910725
16_88866449	16	88866449	0.197904355573414
16_88877134	16	88877134	0.546346147783089
16_88879330	16	88879330	-0.0233675258691191
16_88879384	16	88879384	-0.0591437551946491
16_88882730	16	88882730	0.185657295262134
16_88885146	16	88885146	-0.0223660020240463
16_88892427	16	88892427	0.359828506941093
16_88892472	16	88892472	0.0479936410896037
16_88898106	16	88898106	0.202864916475147
16_88901562	16	88901562	0.329779299628963
16_88901640	16	88901640	0.27584049251816
16_88929589	16	88929589	0.25338930358071
16_88929637	16	88929637	0.244404798971338
16_88930395	16	88930395	0.298205181643398
16_88951322	16	88951322	0.433466981282139
16_89098761	16	89098761	0.276681468957531
16_89100686	16	89100686	0.201598839131155
16_89100732	16	89100732	0.040926150927039
16_89100987	16	89100987	0.567308626046431
16_89100996	16	89100996	0.468485570460556
16_89101035	16	89101035	0.535599766319093
16_89101092	16	89101092	0.620939435676462
16_89117298	16	89117298	0.719370893628233
16_89133243	16	89133243	0.0356733694537356
16_89145367	16	89145367	0.176677463949529
16_89151086	16	89151086	-0.113902986596774
16_89157610	16	89157610	0.368949896909641
16_89157625	16	89157625	0.255038098092616
16_89157705	16	89157705	0.350947479130227
16_89157715	16	89157715	0.350732038968416
16_89157873	16	89157873	0.151813201024688
16_89157883	16	89157883	0.187275936788248
16_89158290	16	89158290	0.408543030004274
16_89158406	16	89158406	0.051614913322757
16_89158444	16	89158444	0.0432223396035305
16_89158755	16	89158755	0.221723943726463
16_89158925	16	89158925	0.0210265934893343
16_89158937	16	89158937	0.00434785234270391
16_89179544	16	89179544	0.268119455454107
16_89180253	16	89180253	0.383596672874043
16_89187483	16	89187483	0.21367167143173
16_89191689	16	89191689	0.440403028492515
16_89192339	16	89192339	-0.0417091618586283
16_89193585	16	89193585	0.0815681354243853
16_89195063	16	89195063	0.562920372318604
16_89196238	16	89196238	0.516351881725814
16_89198046	16	89198046	-0.162419547606597
16_89198301	16	89198301	0.288130663632175
16_89198687	16	89198687	-0.0944506239306016
16_89201529	16	89201529	0.179724339508392
16_89201575	16	89201575	0.270198345941383
16_89201648	16	89201648	0.518526252960151
16_89222140	16	89222140	0.472405939831899
16_89223175	16	89223175	1.02102659348933
16_89223216	16	89223216	0.927917189097853
16_89223359	16	89223359	0.381428836191332
16_89224749	16	89224749	-0.207792097006546
16_89226863	16	89226863	-0.165851541234175
16_89226873	16	89226873	-0.190477511704377
16_89227013	16	89227013	0.25235213959579
16_89227093	16	89227093	0.0781705005929432
16_89227117	16	89227117	0.177531079169325
16_89227206	16	89227206	0.470552469153469
16_89227322	16	89227322	0.26021425736876
16_89227776	16	89227776	0.331955689427439
16_89227973	16	89227973	0.771999045649419
16_89228031	16	89228031	0.500194430187894
16_89228113	16	89228113	0.403883687019028
16_89228289	16	89228289	0.0439269955994131
16_89232819	16	89232819	0.55635832648589
16_89232975	16	89232975	0.203356615822427
16_89233075	16	89233075	0.107183237239049
16_89233561	16	89233561	0.351671905477806
16_89233594	16	89233594	0.175060222161755
16_89233680	16	89233680	0.0691208816903792
16_89233739	16	89233739	0.169471867521195
16_89270892	16	89270892	0.336528419217264
16_89270892.1	16	89270892	0.336528419217264
16_89279797	16	89279797	0.682224680037576
16_89279812	16	89279812	0.887170846754544
16_89280366	16	89280366	0.0210265934893343
16_89280458	16	89280458	-0.362888388293729
